Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
ind_540,6/22/2024,India,Mumbai,29.9,95,159.1,444,None,Koeppen-A,Arid,Wetland,34.6,5.5,N,Summer,7527764,77413836.65,9
ind_541,6/23/2024,India,Mumbai,0.2,27,50.5,350,None,Koeppen-A,Arid,Desert,1.6,26.4,NE,Summer,7406680,14324728.71,6
ind_542,6/24/2024,India,Mumbai,-4.6,79,154.6,411,None,Koeppen-B,Arid,Tundra,-0.6,22.8,SW,Summer,9015309,90189851.47,9
ind_543,6/25/2024,India,Mumbai,4.2,44,68.6,35,None,Koeppen-B,Arid,Forest,6.4,6.2,E,Summer,5737812,80145953.69,6
ind_544,6/26/2024,India,Mumbai,31.8,28,147.3,84,None,Koeppen-C,Arid,Grassland,33.2,2.1,NE,Summer,6329959,81132519.06,9
ind_545,6/27/2024,India,Mumbai,24.7,98,21.8,157,None,Koeppen-A,Arid,Forest,29.6,26.4,N,Summer,5230256,69352522.39,8
ind_546,6/28/2024,India,Mumbai,5.2,58,24,94,None,Koeppen-A,Arid,Desert,8.1,36.3,E,Summer,4658626,1751056.16,3
ind_547,6/29/2024,India,Mumbai,13.4,50,168,267,Heatwave,Koeppen-C,Arid,Wetland,15.9,5.1,W,Summer,3759445,26770116.27,7
ind_548,6/30/2024,India,Mumbai,37.2,93,27.6,224,Hurricane,Koeppen-B,Arid,Grassland,41.9,5.9,NW,Summer,5077521,15113311.38,4
ind_549,7/1/2024,India,Mumbai,42,81,4.8,147,None,Koeppen-D,Arid,Tundra,46,36.6,E,Summer,6505731,45470645.84,8
ind_550,7/2/2024,India,Mumbai,4.8,44,197.5,201,Heatwave,Koeppen-D,Arid,Wetland,7,23.4,W,Summer,4882590,91564475.79,2
ind_551,7/3/2024,India,Mumbai,-7.5,24,3.6,128,None,Koeppen-B,Arid,Wetland,-6.3,15.6,SW,Summer,6910406,22031461.19,1
ind_552,7/4/2024,India,Mumbai,32.5,82,172.9,348,Hurricane,Koeppen-D,Arid,Forest,36.6,19.6,N,Summer,4742107,60615281.49,2
ind_553,7/5/2024,India,Mumbai,27.5,31,126.1,138,Heatwave,Koeppen-A,Arid,Forest,29.1,37,N,Summer,5376901,69077516.51,3
ind_554,7/6/2024,India,Mumbai,16.6,37,12.2,109,None,Koeppen-A,Arid,Grassland,18.5,2,W,Summer,581406,35788555.61,5
ind_555,7/7/2024,India,Mumbai,-3.7,74,126.6,489,None,Koeppen-D,Arid,Forest,0,38.2,SW,Summer,3160792,52531139.6,6
ind_556,7/8/2024,India,Mumbai,19.1,13,154.8,345,None,Koeppen-C,Arid,Desert,19.8,17.2,SE,Summer,6030762,17816946.02,1
ind_557,7/9/2024,India,Mumbai,35.4,77,40,341,None,Koeppen-B,Arid,Grassland,39.2,29.7,NW,Summer,2466087,10886591.5,9
ind_558,7/10/2024,India,Mumbai,33.1,52,184.8,212,Drought,Koeppen-D,Arid,Desert,35.7,24,SE,Summer,4196141,55014639.26,6
ind_559,7/11/2024,India,Mumbai,10.8,14,58.6,213,Hurricane,Koeppen-A,Arid,Desert,11.5,39.3,N,Summer,6597546,60603419.46,5
ind_560,7/12/2024,India,Mumbai,43.7,52,3.2,410,None,Koeppen-A,Arid,Desert,46.3,13.4,NE,Summer,8825439,10132737.41,5
ind_561,7/13/2024,India,Mumbai,-1.9,33,1.5,86,Hurricane,Koeppen-C,Arid,Forest,-0.2,24.1,SE,Summer,8441892,88708694.83,10
ind_562,7/14/2024,India,Mumbai,21.1,16,22.3,113,None,Koeppen-C,Arid,Forest,21.9,5,SE,Summer,7421962,56135571.03,8
ind_563,7/15/2024,India,Mumbai,11.5,89,37.5,283,None,Koeppen-C,Arid,Grassland,15.9,2.5,N,Summer,8075462,43989532.42,10
ind_564,7/16/2024,India,Mumbai,29,18,172.4,86,None,Koeppen-A,Arid,Forest,29.9,10.4,E,Summer,6107166,66236300.14,8
ind_565,7/17/2024,India,Mumbai,36.8,82,53,56,None,Koeppen-B,Arid,Grassland,40.9,4,NW,Summer,5384809,23709486.31,5
ind_566,7/18/2024,India,Mumbai,-4.1,35,87.1,50,None,Koeppen-C,Arid,Grassland,-2.3,23.7,NE,Summer,2003659,72614303.6,7
ind_567,7/19/2024,India,Mumbai,25.5,46,52.2,357,None,Koeppen-C,Arid,Wetland,27.8,2.3,W,Summer,3166398,74140378.32,10
ind_568,7/20/2024,India,Mumbai,39.9,43,183.6,310,None,Koeppen-B,Arid,Wetland,42,30.7,SE,Summer,2535959,67038731.18,6
ind_569,7/21/2024,India,Mumbai,11.4,71,183.7,295,None,Koeppen-C,Arid,Tundra,15,24.9,SE,Summer,1190826,92549121.75,8
ind_570,7/22/2024,India,Mumbai,29.9,21,158.1,225,None,Koeppen-C,Arid,Desert,30.9,14.2,N,Summer,2795913,46458623.24,4
ind_571,7/23/2024,India,Mumbai,-7.4,53,125.2,103,None,Koeppen-C,Arid,Wetland,-4.8,37.2,S,Summer,9702785,96388364.1,10
ind_572,7/24/2024,India,Mumbai,19.6,44,119.7,418,Heatwave,Koeppen-B,Arid,Desert,21.8,36,SE,Summer,4103320,71592962.48,5
ind_573,7/25/2024,India,Mumbai,8.2,52,177.4,349,Flood,Koeppen-C,Arid,Tundra,10.8,1.2,SW,Summer,3152593,44642700.91,9
ind_574,7/26/2024,India,Mumbai,42.8,82,164.4,296,None,Koeppen-B,Arid,Wetland,46.9,10,NE,Summer,7963928,67182105.43,6
ind_575,7/27/2024,India,Mumbai,40.3,94,165.7,204,None,Koeppen-A,Arid,Wetland,45,32.1,SE,Summer,1157250,1761205.84,3
ind_576,7/28/2024,India,Mumbai,44.1,26,188.5,216,None,Koeppen-C,Arid,Tundra,45.4,28.6,W,Summer,6264686,58049844.5,5
ind_577,7/29/2024,India,Mumbai,17.8,34,143.7,289,None,Koeppen-D,Arid,Forest,19.5,38.3,NW,Summer,2500018,96146537.98,10
ind_578,7/30/2024,India,Mumbai,27.6,60,0.4,203,None,Koeppen-B,Arid,Wetland,30.6,22.3,E,Summer,2884593,28753174.91,8
ind_579,7/31/2024,India,Mumbai,15.2,14,18.7,363,None,Koeppen-A,Arid,Tundra,15.9,25.1,SW,Summer,8538911,56800803.65,10
ind_580,8/1/2024,India,Mumbai,3.1,72,96.1,130,None,Koeppen-B,Arid,Forest,6.7,3.6,SE,Summer,5178802,47031714.38,7
ind_581,8/2/2024,India,Mumbai,14.5,78,132.2,221,None,Koeppen-C,Arid,Tundra,18.4,33.4,W,Summer,4550932,90970810.36,4
ind_582,8/3/2024,India,Mumbai,16.7,19,102.9,388,None,Koeppen-A,Arid,Forest,17.6,18.5,N,Summer,633148,16660336.55,5
ind_583,8/4/2024,India,Mumbai,17.4,80,135.9,63,Heatwave,Koeppen-B,Arid,Desert,21.4,22.1,N,Summer,52853,28184044.35,8
ind_584,8/5/2024,India,Mumbai,38.8,28,88.3,260,None,Koeppen-D,Arid,Forest,40.2,20.8,E,Summer,2639827,30886953.26,3
ind_585,8/6/2024,India,Mumbai,36.6,69,33.2,208,None,Koeppen-B,Arid,Forest,40.1,26.7,S,Summer,7347239,43614095.04,4
ind_586,8/7/2024,India,Mumbai,33.2,80,153.1,237,None,Koeppen-C,Arid,Grassland,37.2,22.4,S,Summer,2905080,17623190.52,1
ind_587,8/8/2024,India,Mumbai,9.7,26,45.8,478,None,Koeppen-C,Arid,Tundra,11,24.9,NE,Summer,963377,59968517.92,5
ind_588,8/9/2024,India,Mumbai,6.6,42,69.7,29,Flood,Koeppen-D,Arid,Forest,8.7,39.5,E,Summer,1661606,66268690.9,6
ind_589,8/10/2024,India,Mumbai,23.1,72,131.9,211,Flood,Koeppen-D,Arid,Wetland,26.7,17.8,S,Summer,2290962,27035508.63,4
ind_590,8/11/2024,India,Mumbai,19.2,66,72.9,371,None,Koeppen-C,Arid,Tundra,22.5,11.2,NE,Summer,7539922,40285699.69,1
ind_591,8/12/2024,India,Mumbai,-7.9,96,184.8,308,None,Koeppen-C,Arid,Wetland,-3.1,13.2,S,Summer,3732423,37530874.27,9
ind_592,8/13/2024,India,Mumbai,40.7,84,163.6,105,None,Koeppen-B,Arid,Tundra,44.9,22.6,SE,Summer,8475287,42420909.02,2
ind_593,8/14/2024,India,Mumbai,16.7,36,146.9,81,None,Koeppen-B,Arid,Grassland,18.5,31.5,W,Summer,2735635,17032751.02,6
ind_594,8/15/2024,India,Mumbai,20.1,85,108.1,494,None,Koeppen-D,Arid,Grassland,24.4,12.1,W,Summer,536799,13858470.81,8
ind_595,8/16/2024,India,Mumbai,-1.2,45,112,311,None,Koeppen-D,Arid,Desert,1.1,30.5,N,Summer,7733526,95697419.21,3
ind_596,8/17/2024,India,Mumbai,8,52,112.7,79,None,Koeppen-A,Arid,Grassland,10.6,0,NE,Summer,5620056,7834600.8,2
ind_597,8/18/2024,India,Mumbai,23.3,68,92.1,290,None,Koeppen-A,Arid,Forest,26.7,35.6,SW,Summer,5506060,85915584.66,8
ind_598,8/19/2024,India,Mumbai,3.1,11,35.2,448,None,Koeppen-D,Arid,Wetland,3.7,28.2,NE,Summer,5186487,85361163.46,10
ind_599,8/20/2024,India,Mumbai,29.6,30,25.8,443,None,Koeppen-A,Arid,Desert,31.1,19.9,NW,Summer,8686910,93243838.5,2
ind_600,8/21/2024,India,Mumbai,7.4,31,101.7,319,None,Koeppen-D,Arid,Wetland,9,35.9,S,Summer,9272325,58030484.72,4
ind_601,8/22/2024,India,Mumbai,20.3,51,79.4,18,Drought,Koeppen-A,Arid,Wetland,22.9,15.7,SW,Summer,8119666,442686.67,9
ind_602,8/23/2024,India,Mumbai,28.2,15,199.7,290,Drought,Koeppen-D,Arid,Tundra,28.9,29.9,S,Summer,7003539,4667244.84,3
ind_603,8/24/2024,India,Mumbai,38.7,85,178.8,420,None,Koeppen-A,Arid,Tundra,43,19.9,W,Summer,3587361,84236155.93,5
ind_604,8/25/2024,India,Mumbai,17.7,63,115.2,470,None,Koeppen-B,Arid,Desert,20.9,15.1,NE,Summer,8969235,66282982.03,8
ind_605,8/26/2024,India,Mumbai,7.3,33,151.3,359,None,Koeppen-A,Arid,Tundra,8.9,30.1,S,Summer,8501298,27484521.63,8
ind_606,8/27/2024,India,Mumbai,32.5,43,68.8,471,None,Koeppen-B,Arid,Wetland,34.6,16.9,SW,Summer,8504432,33215930.93,5
ind_607,8/28/2024,India,Mumbai,32.8,15,156,225,None,Koeppen-D,Arid,Desert,33.5,10.3,NE,Summer,3306606,68136875.9,4
ind_608,8/29/2024,India,Mumbai,-2.5,75,78.9,76,None,Koeppen-A,Arid,Desert,1.2,2.4,N,Summer,1720920,78197413.48,2
ind_609,8/30/2024,India,Mumbai,16.7,57,59.9,343,None,Koeppen-B,Arid,Forest,19.6,37,SE,Summer,2408609,78612481.56,3
ind_610,8/31/2024,India,Mumbai,11.3,12,148.3,429,Drought,Koeppen-B,Arid,Forest,11.9,34.2,S,Summer,7210189,70281577.6,7
ind_611,9/1/2024,India,Mumbai,-0.7,75,23.4,102,None,Koeppen-C,Arid,Forest,3,2.4,S,Autumn,2700774,68091586.05,3
ind_612,9/2/2024,India,Mumbai,17.7,85,106.3,445,None,Koeppen-D,Arid,Wetland,21.9,12.8,W,Autumn,7718651,82743382.05,3
ind_613,9/3/2024,India,Mumbai,10.6,16,8.1,216,None,Koeppen-B,Arid,Desert,11.4,16,S,Autumn,9580542,33916599.47,7
ind_614,9/4/2024,India,Mumbai,15.6,39,178,99,None,Koeppen-C,Arid,Tundra,17.6,11.5,S,Autumn,6251582,28153488.64,8
ind_615,9/5/2024,India,Mumbai,19.9,56,95,259,None,Koeppen-C,Arid,Desert,22.7,2.5,NE,Autumn,3145641,57199583.19,6
ind_616,9/6/2024,India,Mumbai,7.2,85,11.7,410,None,Koeppen-B,Arid,Desert,11.4,25.8,SE,Autumn,2951252,34198784.25,10
ind_617,9/7/2024,India,Mumbai,29.1,47,5.7,115,None,Koeppen-D,Arid,Desert,31.5,0.9,SE,Autumn,2320758,66876089.64,2
ind_618,9/8/2024,India,Mumbai,1.6,31,54.6,427,None,Koeppen-B,Arid,Tundra,3.2,18.5,SW,Autumn,6699568,44079475.43,7
ind_619,9/9/2024,India,Mumbai,33.3,48,77.9,70,None,Koeppen-A,Arid,Tundra,35.7,12.7,E,Autumn,6539723,87081887.8,9
ind_620,9/10/2024,India,Mumbai,-7.2,98,83.2,446,None,Koeppen-A,Arid,Wetland,-2.3,6.8,E,Autumn,9033225,14565234.71,4
ind_621,9/11/2024,India,Mumbai,8.8,54,13.3,240,None,Koeppen-C,Arid,Desert,11.5,21.2,N,Autumn,4421183,42141227.7,8
ind_622,9/12/2024,India,Mumbai,-9.8,75,152,266,None,Koeppen-A,Arid,Forest,-6.1,36.2,NW,Autumn,5679675,26464864.76,3
ind_623,9/13/2024,India,Mumbai,29.2,14,131.3,389,Drought,Koeppen-D,Arid,Wetland,29.9,0.9,S,Autumn,3974631,27797494.72,5
ind_624,9/14/2024,India,Mumbai,-2.7,52,144.2,350,None,Koeppen-D,Arid,Wetland,-0.1,1.7,W,Autumn,1380279,53306575.72,5
ind_625,9/15/2024,India,Mumbai,43.3,44,187.7,433,Heatwave,Koeppen-D,Arid,Wetland,45.5,31.6,W,Autumn,5347997,80370296.41,6
ind_626,9/16/2024,India,Mumbai,30.7,66,46.6,237,None,Koeppen-C,Arid,Wetland,34,19.7,NE,Autumn,2423837,77302730.21,4
ind_627,9/17/2024,India,Mumbai,35,72,85.3,105,None,Koeppen-A,Arid,Forest,38.6,5.6,N,Autumn,9723974,91121689.01,2
ind_628,9/18/2024,India,Mumbai,16.6,30,137.1,293,Drought,Koeppen-B,Arid,Forest,18.1,9.1,SE,Autumn,5816146,24372714.3,5
ind_629,9/19/2024,India,Mumbai,0.1,83,49.7,92,None,Koeppen-A,Arid,Forest,4.2,19.6,SE,Autumn,4578765,94268241.71,3
ind_630,9/20/2024,India,Mumbai,43.8,99,11.2,296,None,Koeppen-D,Arid,Grassland,48.8,8.2,SW,Autumn,6287196,75433312.32,4
ind_631,9/21/2024,India,Mumbai,13.9,81,124.5,478,None,Koeppen-B,Arid,Wetland,17.9,26.4,S,Autumn,1610537,66741748.11,8
ind_632,9/22/2024,India,Mumbai,34.4,85,130.8,183,None,Koeppen-C,Arid,Tundra,38.6,24.1,SE,Autumn,7956949,69302974.95,8
ind_633,9/23/2024,India,Mumbai,-3.8,28,170.5,300,None,Koeppen-D,Arid,Desert,-2.4,35,S,Autumn,6860639,81148789.24,8
ind_634,9/24/2024,India,Mumbai,1.3,56,70,244,None,Koeppen-A,Arid,Tundra,4.1,39.7,W,Autumn,9422464,49247934.77,9
ind_635,9/25/2024,India,Mumbai,20.5,51,103.7,311,None,Koeppen-B,Arid,Wetland,23.1,39.2,NE,Autumn,2560505,79687054.42,1
ind_636,9/26/2024,India,Mumbai,40.6,89,41.9,253,None,Koeppen-C,Arid,Wetland,45.1,0.7,NE,Autumn,3335371,55095394.95,8
ind_637,9/27/2024,India,Mumbai,43.9,18,166.2,458,None,Koeppen-B,Arid,Grassland,44.8,20.2,E,Autumn,387514,15201673.64,2
ind_638,9/28/2024,India,Mumbai,12.6,83,78.2,362,None,Koeppen-D,Arid,Grassland,16.8,31.3,S,Autumn,8375626,43306410.15,9
ind_639,9/29/2024,India,Mumbai,2.7,88,79.7,117,None,Koeppen-C,Arid,Grassland,7.1,25.2,NW,Autumn,1397623,83752428.97,6
ind_640,9/30/2024,India,Mumbai,-5.7,94,39.1,407,None,Koeppen-A,Arid,Desert,-1,28.3,SE,Autumn,5432835,19191865.94,3
ind_641,10/1/2024,India,Mumbai,24.9,43,49.7,400,None,Koeppen-C,Arid,Wetland,27,29.9,S,Autumn,4983714,87516286.85,8
ind_642,10/2/2024,India,Mumbai,1,64,153.7,399,None,Koeppen-A,Arid,Tundra,4.2,7.8,NW,Autumn,9592096,13569876.38,2
ind_643,10/3/2024,India,Mumbai,22.4,90,74.6,467,None,Koeppen-B,Arid,Tundra,26.9,3.5,N,Autumn,9508009,52853624.89,7
ind_644,10/4/2024,India,Mumbai,40.1,83,22,433,None,Koeppen-C,Arid,Wetland,44.2,12.5,E,Autumn,1292773,40063149.07,10
ind_645,10/5/2024,India,Mumbai,22.9,95,20.9,316,None,Koeppen-D,Arid,Forest,27.6,36.9,SE,Autumn,5733098,32121173.14,6
ind_646,10/6/2024,India,Mumbai,37.1,91,59.5,152,Heatwave,Koeppen-D,Arid,Desert,41.6,38,E,Autumn,7508759,42543186.81,5
ind_647,10/7/2024,India,Mumbai,1.8,79,92.9,408,Flood,Koeppen-C,Arid,Wetland,5.8,3.7,S,Autumn,8280634,61326559.25,3
ind_648,10/8/2024,India,Mumbai,34.7,65,181,57,Flood,Koeppen-D,Arid,Wetland,38,23.5,E,Autumn,3450316,33477625.17,6
ind_649,10/9/2024,India,Mumbai,-8.4,88,58.9,474,Hurricane,Koeppen-D,Arid,Grassland,-4,22.5,NW,Autumn,8004268,5039331.11,5
ind_650,10/10/2024,India,Mumbai,0.8,82,43,360,None,Koeppen-C,Arid,Wetland,4.9,36.9,S,Autumn,7771298,17716047.67,8
ind_651,10/11/2024,India,Mumbai,23.4,33,104.8,88,None,Koeppen-A,Arid,Grassland,25,30.4,NE,Autumn,1958231,1791794.73,4
ind_652,10/12/2024,India,Mumbai,-4.2,52,143.5,171,None,Koeppen-A,Arid,Wetland,-1.6,16,N,Autumn,867758,9425433.91,6
ind_653,10/13/2024,India,Mumbai,32.2,80,56.8,31,None,Koeppen-C,Arid,Forest,36.2,18.6,NW,Autumn,9142262,89566272.47,10
ind_654,10/14/2024,India,Mumbai,31.5,65,21.3,252,None,Koeppen-A,Arid,Desert,34.8,4.9,E,Autumn,868209,63371372.46,3
ind_655,10/15/2024,India,Mumbai,3.5,41,135.8,449,None,Koeppen-B,Arid,Tundra,5.6,21.3,N,Autumn,7765365,79986342.75,5
ind_656,10/16/2024,India,Mumbai,1,29,130.9,78,None,Koeppen-C,Arid,Desert,2.5,39,SE,Autumn,1594155,84691178.4,9
ind_657,10/17/2024,India,Mumbai,-5.6,41,87.5,204,None,Koeppen-B,Arid,Tundra,-3.5,27.7,S,Autumn,5892172,21842625.8,4
ind_658,10/18/2024,India,Mumbai,-0.1,32,10.2,471,None,Koeppen-D,Arid,Desert,1.5,1.8,NE,Autumn,8549821,34956063.32,3
ind_659,10/19/2024,India,Mumbai,45,35,32.5,440,None,Koeppen-C,Arid,Grassland,46.8,16.9,SW,Autumn,4936961,48654458.26,5
ind_660,10/20/2024,India,Mumbai,-5.8,57,199.5,428,Hurricane,Koeppen-A,Arid,Forest,-2.9,0.2,S,Autumn,6755286,49013282.39,4
ind_661,10/21/2024,India,Mumbai,25.8,90,36.3,111,None,Koeppen-D,Arid,Grassland,30.3,39.5,SW,Autumn,8673706,132216.86,6
ind_662,10/22/2024,India,Mumbai,-5.5,47,3.5,386,None,Koeppen-C,Arid,Wetland,-3.1,9.1,NE,Autumn,5224979,43930487.88,2
ind_663,10/23/2024,India,Mumbai,-7.1,97,9,59,None,Koeppen-A,Arid,Desert,-2.2,29.6,NW,Autumn,7570599,53961559.12,5
ind_664,10/24/2024,India,Mumbai,12.8,55,100.9,257,None,Koeppen-B,Arid,Forest,15.6,11.8,SW,Autumn,5044327,17705362.61,10
ind_665,10/25/2024,India,Mumbai,22.5,73,54.5,304,None,Koeppen-A,Arid,Forest,26.1,4,E,Autumn,6383777,40665482.45,2
ind_666,10/26/2024,India,Mumbai,39.1,28,185.4,59,None,Koeppen-D,Arid,Wetland,40.5,25.5,NW,Autumn,6790376,66083093.48,1
ind_667,10/27/2024,India,Mumbai,10.1,24,88.4,72,None,Koeppen-D,Arid,Forest,11.3,24.1,E,Autumn,4946303,99355589.31,2
ind_668,10/28/2024,India,Mumbai,21.5,74,9.5,465,None,Koeppen-D,Arid,Grassland,25.2,17.1,E,Autumn,5927471,47839011.18,1
ind_669,10/29/2024,India,Mumbai,-7.5,30,141,174,Drought,Koeppen-C,Arid,Forest,-6,30,S,Autumn,7218609,61645798.29,2
ind_670,10/30/2024,India,Mumbai,-1.2,76,105.7,309,None,Koeppen-D,Arid,Tundra,2.6,10.3,SW,Autumn,6142697,44669834.08,4
ind_671,10/31/2024,India,Mumbai,11.5,30,55,494,None,Koeppen-C,Arid,Forest,13,0,E,Autumn,2757031,52133818.2,9
ind_672,11/1/2024,India,Mumbai,1.6,32,160.4,347,Drought,Koeppen-C,Arid,Desert,3.2,26.5,SW,Autumn,9082956,76049720,9
ind_673,11/2/2024,India,Mumbai,35,32,155.9,313,None,Koeppen-D,Arid,Wetland,36.6,1.1,SE,Autumn,4584741,33689708.16,1
ind_674,11/3/2024,India,Mumbai,25.2,66,48.6,291,None,Koeppen-B,Arid,Grassland,28.5,5.7,E,Autumn,5135356,50371060.82,6
ind_675,11/4/2024,India,Mumbai,14.7,61,154.1,279,Flood,Koeppen-C,Arid,Desert,17.8,13,NE,Autumn,1428198,62948958.52,6
ind_676,11/5/2024,India,Mumbai,14.5,26,6.9,335,Flood,Koeppen-B,Arid,Desert,15.8,20.8,N,Autumn,2253495,68519975.93,1
ind_677,11/6/2024,India,Mumbai,-1.6,16,107.1,147,None,Koeppen-A,Arid,Desert,-0.8,24.6,SW,Autumn,5086958,96970425.23,7
ind_678,11/7/2024,India,Mumbai,37.3,41,48,383,None,Koeppen-D,Arid,Desert,39.3,1.2,E,Autumn,8748823,59755136.4,8
ind_679,11/8/2024,India,Mumbai,-3.5,57,180.2,357,Hurricane,Koeppen-C,Arid,Desert,-0.6,22.4,N,Autumn,208334,86472270.95,9
ind_680,11/9/2024,India,Mumbai,16.7,81,140.3,391,None,Koeppen-C,Arid,Wetland,20.8,39.8,NE,Autumn,1774633,64344283.78,1
ind_681,11/10/2024,India,Mumbai,19.7,84,7.9,358,None,Koeppen-B,Arid,Wetland,23.9,9,SW,Autumn,7130496,27164041.79,5
ind_682,11/11/2024,India,Mumbai,29.8,81,155.3,339,None,Koeppen-A,Arid,Tundra,33.9,34.3,SW,Autumn,8291273,15730481.71,3
ind_683,11/12/2024,India,Mumbai,13.2,60,101.5,57,None,Koeppen-A,Arid,Tundra,16.2,26.8,S,Autumn,9888130,36700178.22,8
ind_684,11/13/2024,India,Mumbai,32.4,10,21.7,201,None,Koeppen-D,Arid,Forest,32.9,21.1,W,Autumn,4742979,54668854.1,3
ind_685,11/14/2024,India,Mumbai,32.7,13,95.1,379,None,Koeppen-C,Arid,Grassland,33.4,4.5,E,Autumn,8980144,63610228.11,3
ind_686,11/15/2024,India,Mumbai,1,93,52,310,None,Koeppen-D,Arid,Tundra,5.7,22.3,NE,Autumn,3258377,20034142.36,4
ind_687,11/16/2024,India,Mumbai,-8.8,27,150.3,456,None,Koeppen-B,Arid,Wetland,-7.5,7.4,N,Autumn,281680,35202932.1,7
ind_688,11/17/2024,India,Mumbai,16.5,64,45.4,73,None,Koeppen-D,Arid,Wetland,19.7,5.2,S,Autumn,3116214,46664872.6,1
ind_689,11/18/2024,India,Mumbai,0.5,38,151,294,None,Koeppen-B,Arid,Forest,2.4,26.7,SE,Autumn,8316084,55247578.28,1
ind_690,11/19/2024,India,Mumbai,7.6,74,157.7,329,None,Koeppen-B,Arid,Tundra,11.3,17.4,NW,Autumn,2208850,26823908.77,9
ind_691,11/20/2024,India,Mumbai,15.4,48,187.2,216,None,Koeppen-B,Arid,Grassland,17.8,17.9,NW,Autumn,121539,13438453.85,4
ind_692,11/21/2024,India,Mumbai,21.1,76,23.7,383,None,Koeppen-C,Arid,Wetland,24.9,8.6,NW,Autumn,4149586,53150679.18,7
ind_693,11/22/2024,India,Mumbai,33.6,17,22.7,161,Hurricane,Koeppen-D,Arid,Forest,34.5,9.5,SW,Autumn,7955909,62809992.43,1
ind_694,11/23/2024,India,Mumbai,11,97,9.5,67,None,Koeppen-D,Arid,Grassland,15.9,21.8,W,Autumn,4176461,25904857.98,9
ind_695,11/24/2024,India,Mumbai,23.6,29,68.5,92,None,Koeppen-C,Arid,Wetland,25.1,18.5,E,Autumn,7430329,3645202.72,2
ind_696,11/25/2024,India,Mumbai,28.1,32,83.3,433,None,Koeppen-C,Arid,Desert,29.7,25.2,E,Autumn,6666492,66992102.04,5
ind_697,11/26/2024,India,Mumbai,23.3,15,152.8,239,None,Koeppen-D,Arid,Tundra,24.1,14.7,W,Autumn,8119754,23852678.3,10
ind_698,11/27/2024,India,Mumbai,6.2,86,186.7,61,Hurricane,Koeppen-A,Arid,Forest,10.5,8.6,E,Autumn,3441558,81215961.25,8
ind_699,11/28/2024,India,Mumbai,22.8,76,58.6,146,None,Koeppen-B,Arid,Grassland,26.6,6.3,NE,Autumn,7296807,21134653.45,5
ind_700,11/29/2024,India,Mumbai,26.5,77,175.4,41,None,Koeppen-B,Arid,Forest,30.4,26.8,SE,Autumn,3215387,5947687.17,9
ind_701,11/30/2024,India,Mumbai,10.9,97,190.5,80,Hurricane,Koeppen-D,Arid,Wetland,15.8,27.8,E,Autumn,6920667,46176993.4,3
ind_702,12/1/2024,India,Mumbai,-2.3,18,13.2,275,None,Koeppen-D,Arid,Grassland,-1.4,37.9,E,Winter,8622031,88165335.35,1
ind_703,12/2/2024,India,Mumbai,27.7,97,89.3,426,None,Koeppen-C,Arid,Grassland,32.5,3.2,S,Winter,8059277,8405466.47,4
ind_704,12/3/2024,India,Mumbai,28.9,23,39.3,183,Heatwave,Koeppen-D,Arid,Tundra,30,33.8,SW,Winter,9337135,97044737.85,1
ind_705,12/4/2024,India,Mumbai,-4.3,63,40.7,98,None,Koeppen-C,Arid,Tundra,-1.1,11.1,E,Winter,8428161,46369874.26,9
ind_706,12/5/2024,India,Mumbai,6.6,74,110,265,None,Koeppen-A,Arid,Tundra,10.3,6.8,SE,Winter,7182081,17753219.62,6
ind_707,12/6/2024,India,Mumbai,33.6,39,39.6,90,None,Koeppen-C,Arid,Desert,35.6,38.4,NW,Winter,9577506,89354865.7,9
ind_708,12/7/2024,India,Mumbai,28.1,75,8.2,100,None,Koeppen-B,Arid,Wetland,31.9,24.5,NW,Winter,1687528,75716641.29,1
ind_709,12/8/2024,India,Mumbai,31.2,46,81.4,356,Hurricane,Koeppen-A,Arid,Grassland,33.5,17.4,NW,Winter,2499270,3475736.41,9
ind_710,12/9/2024,India,Mumbai,7.4,44,34.5,26,None,Koeppen-B,Arid,Desert,9.6,8.3,S,Winter,8113417,87395871.54,9
ind_711,12/10/2024,India,Mumbai,-5.1,75,73.8,240,None,Koeppen-C,Arid,Grassland,-1.3,39.9,NW,Winter,6692358,88584276.61,7
ind_712,12/11/2024,India,Mumbai,38.1,76,13.6,436,None,Koeppen-C,Arid,Wetland,41.9,28,SW,Winter,6733029,40765475.05,4
ind_713,12/12/2024,India,Mumbai,35.6,66,8.1,480,None,Koeppen-D,Arid,Wetland,38.9,13.6,E,Winter,3679355,24937365.67,7
ind_714,12/13/2024,India,Mumbai,28,24,155.2,171,None,Koeppen-B,Arid,Desert,29.2,32.3,N,Winter,673688,86275461.53,6
ind_715,12/14/2024,India,Mumbai,19.4,15,120.8,376,None,Koeppen-C,Arid,Grassland,20.1,15.6,SW,Winter,8715939,54571915.64,1
ind_716,12/15/2024,India,Mumbai,44.9,34,90.5,356,None,Koeppen-A,Arid,Tundra,46.6,12.7,SW,Winter,7694506,97294297.61,10
ind_717,12/16/2024,India,Mumbai,41.2,48,27.5,411,None,Koeppen-C,Arid,Desert,43.6,5.3,W,Winter,2665428,92539113.39,4
